,obsNo,userID,itemID,styleID,rating,brewerID,timestamp
33896,33923,1992,7463,1199,4.0,1199,1305065414
15776,15785,1921,13084,5049,5.0,5049,1268293568
9537,9546,196,11757,1199,4.0,1199,1282849768
18784,18793,767,22590,9370,3.5,9370,1306547888
34942,34969,8270,7956,3524,3.0,3524,1042193363
41487,41514,4173,10784,1075,2.5,1075,1250934691
34402,34429,629,45991,365,3.5,365,1202019679
296,296,4363,1414,163,2.5,163,1203847994
40558,40585,3485,10784,1075,4.0,1075,1218555178
25839,25866,588,49077,1199,4.0,1199,1250347180
28396,28423,8285,1324,263,3.5,263,1030054793
39467,39494,5578,20470,394,3.0,394,1206640514
8775,8784,439,54134,14879,3.0,14879,1299443049
25157,25166,4403,20478,1199,4.5,1199,1259461730
44081,44108,467,17655,14,2.5,14,1182910642
11416,11425,610,727,263,4.5,263,1319579287
13497,13506,4679,1621,394,4.5,394,1214445026
28830,28857,5038,1123,395,3.5,395,1172894628
6382,6391,6267,1622,394,3.5,394,1200446274
23154,23163,5447,23474,1199,4.0,1199,1216004530
33850,33877,734,19960,1199,4.0,1199,1319083191
2098,2098,3409,14413,2446,4.0,2446,1243455282
31512,31539,1024,2572,807,4.5,807,1235961720
1347,1347,4767,4920,1315,4.0,1315,1117309809
22570,22579,25,42437,16890,4.0,16890,1229833157
13406,13415,4140,11757,1199,4.0,1199,1173843485
4129,4129,3326,8575,14,4.0,14,1051434782
11450,11459,2371,5441,1199,4.0,1199,1267485099
41662,41689,5660,5916,1,3.0,1,1207574867
43408,43435,1273,7348,1199,4.5,1199,1315190217
28422,28449,5150,35036,1199,4.0,1199,1240554372
12043,12052,3273,48911,1199,3.5,1199,1285728615
38628,38655,4384,1324,263,3.5,263,1261544720
6904,6913,1515,16074,1199,5.0,1199,1220990059
2245,2245,245,51917,14879,3.5,14879,1282306950
24742,24751,584,17538,1199,4.0,1199,1316904932
13065,13074,519,34590,365,3.5,365,1320905327
32474,32501,5724,436,163,2.0,163,1227330650
38891,38918,1315,25101,2446,3.0,2446,1301658828
39382,39409,7427,1504,568,5.0,568,1127200361
43215,43242,1040,72427,26612,3.0,26612,1314239670
37168,37195,1241,429,1,4.0,1,1290295090
566,566,2385,436,163,2.5,163,1163195849
20559,20568,655,21822,1199,4.5,1199,1319507239
27583,27610,3249,37518,14879,4.0,14879,1203883903
7026,7035,1953,3003,395,2.5,395,1080973083
35535,35562,3602,34146,1199,4.0,1199,1263766323
12617,12626,1568,35036,1199,3.5,1199,1289790665
13227,13236,1417,7348,1199,4.0,1199,1310434551
2582,2582,2945,1324,263,3.0,263,1290808774
22962,22971,351,60511,1199,4.0,1199,1284579588
13189,13198,6679,1123,395,3.5,395,1079601279
42278,42305,2808,36670,394,4.5,394,1215565265
20055,20064,5478,24905,1199,4.5,1199,1233541677
21939,21948,1803,47658,1199,5.0,1199,1303054446
44224,44251,2388,64762,13905,3.0,13905,1299946937
16074,16083,3389,20893,9020,4.0,9020,1182856560
17397,17406,3836,727,263,4.5,263,1218604868
606,606,8060,1324,263,5.0,263,1083979132
41510,41537,21,20478,1199,2.5,1199,1195137449
4548,4548,4725,36391,14,4.0,14,1252418705
38956,38983,4476,3939,1417,2.5,1417,1196915730
4254,4254,949,1018,263,4.5,263,1222296714
17150,17159,6456,16074,1199,4.5,1199,1186359475
13142,13151,1680,11757,1199,4.5,1199,1295317348
38397,38424,2276,3824,1417,3.5,1417,1100482229
27097,27124,2165,40815,12224,3.5,12224,1211510303
8671,8680,1134,19960,1199,4.5,1199,1269065474
25244,25253,3252,1018,263,3.0,263,1281660468
44065,44092,467,45820,3268,4.0,3268,1226202588
38077,38104,2623,52312,1199,2.0,1199,1251941822
26804,26831,2831,47695,14879,4.0,14879,1293499583
25210,25219,4873,34146,1199,4.0,1199,1232423878
38396,38423,2276,1791,60,4.5,60,1132614164
21921,21930,3650,1018,263,2.5,263,1261884976
43158,43185,2423,959,365,3.5,365,1074572929
43843,43870,3105,7348,1199,4.5,1199,1235009946
11993,12002,4235,37403,1199,4.0,1199,1228547691
13919,13928,1122,5441,1199,4.0,1199,1313716528
43266,43293,2331,429,1,5.0,1,1268102994
15529,15538,1879,33624,14879,3.5,14879,1285030939
25851,25878,588,47659,1199,4.5,1199,1254358509
3088,3088,635,966,365,4.0,365,1157942280
8068,8077,1851,21521,2055,4.0,2055,1303746642
30970,30997,766,35036,1199,4.5,1199,1320012736
14583,14592,4458,20478,1199,4.5,1199,1258322512
20442,20451,1475,4373,1386,4.0,1386,1302967914
5729,5729,3557,14592,2446,4.5,2446,1246325280
9330,9339,2415,3824,1417,3.5,1417,1180155798
13559,13568,1225,62799,7402,3.5,7402,1309713394
1013,1013,1000,17538,1199,4.0,1199,1310780954
19894,19903,2188,54265,395,4.5,395,1260301300
21513,21522,1843,7463,1199,4.0,1199,1225328537
41341,41368,7244,21436,14,4.5,14,1109454578
22718,22727,3752,429,1,4.0,1,1274318227
27641,27668,3789,10605,4955,4.0,4955,1258648732
42554,42581,3835,47658,1199,5.0,1199,1268535177
12538,12547,4821,5411,394,4.5,394,1224878942
17619,17628,279,33644,14879,3.0,14879,1251592876
7161,7170,7127,7675,3268,3.0,3268,1101069980
36984,37011,4993,25852,1199,4.5,1199,1206644225
27063,27090,737,16079,1199,3.5,1199,1320202761
9869,9878,3748,25656,9020,4.0,9020,1238743758
27915,27942,981,7348,1199,4.5,1199,1244508419
42995,43022,2797,28350,3268,3.0,3268,1262463178
32382,32409,7238,16074,1199,3.5,1199,1135657730
22755,22764,411,55900,1199,4.0,1199,1302983786
25722,25749,2701,7463,1199,3.0,1199,1286496762
13578,13587,1276,35036,1199,4.0,1199,1315184734
28922,28949,2470,21822,1199,4.5,1199,1298594024
1686,1686,2934,43091,16386,3.5,16386,1291688856
23232,23241,3022,29145,263,4.5,263,1241231819
1336,1336,4767,17538,1199,3.5,1199,1165187893
13379,13388,568,47658,1199,5.0,1199,1318294327
40847,40874,360,35036,1199,4.0,1199,1322801454
43120,43147,1328,21822,1199,4.5,1199,1314561041
28892,28919,8008,1550,394,3.5,394,1094053405
32424,32451,3571,966,365,4.0,365,1248035365
32871,32898,4813,35036,1199,4.0,1199,1229277326
31647,31674,5946,1550,394,4.0,394,1162779873
13517,13526,4679,7463,1199,3.0,1199,1210459622
35355,35382,700,20893,9020,3.5,9020,1320509487
15660,15669,2962,23474,1199,4.5,1199,1235535331
6436,6445,2355,962,365,3.5,365,1300243833
43633,43660,863,47658,1199,4.0,1199,1319154264
25032,25041,4107,5441,1199,4.0,1199,1257018551
27850,27877,3224,7047,1482,4.0,1482,1281909990
23345,23354,4214,48911,1199,4.0,1199,1255574061
40969,40996,2016,1324,263,4.0,263,1205094905
38052,38079,2623,20478,1199,4.0,1199,1256152137
21981,21990,30,960,365,4.0,365,1147571657
13284,13293,74,38552,765,1.5,765,1199135037
211,211,916,1018,263,3.5,263,1307075155
24533,24542,5906,37518,14879,4.5,14879,1197780148
26775,26802,517,11757,1199,4.5,1199,1294837906
3634,3634,197,39299,3268,4.0,3268,1203865852
38303,38330,7777,7673,3268,2.0,3268,1123385887
19797,19806,564,55097,1454,4.0,1454,1262208997
19597,19606,2610,961,365,3.0,365,1170117359
792,792,3714,727,263,4.0,263,1275511201
5733,5733,3557,17538,1199,4.0,1199,1140841988
37522,37549,61,33644,14879,4.5,14879,1326114214
29715,29742,13,51483,9020,3.5,9020,1311129058
13301,13310,74,2784,765,3.0,765,1086466370
23490,23499,6427,33644,14879,3.0,14879,1201668088
16035,16044,3389,28949,13397,3.0,13397,1283534225
14693,14702,6946,962,365,4.0,365,1175147690
2279,2279,5940,429,1,3.0,1,1220252457
8269,8278,7266,507,14,5.0,14,1091908259
13766,13775,5323,11757,1199,4.0,1199,1193433263
38167,38194,2036,68672,2724,3.5,2724,1304531044
9377,9386,4356,429,1,3.0,1,1246908992
33603,33630,6063,2106,394,4.0,394,1158688156
11129,11138,2601,47695,14879,3.5,14879,1285380246
2187,2187,5728,11757,1199,3.5,1199,1224038140
32827,32854,2868,48466,3282,4.0,3282,1239203504
23569,23578,2813,30368,13831,3.0,13831,1278991296
31656,31683,6351,28350,3268,4.0,3268,1205032476
20625,20634,5768,7675,3268,3.5,3268,1205608341
24983,24992,6908,11757,1199,4.0,1199,1172806462
2901,2901,1650,60686,3268,2.0,3268,1299177935
16848,16857,4295,16638,3268,2.0,3268,1173844423
32100,32127,1789,62419,12224,3.5,12224,1308106844
41297,41324,7217,24905,1199,3.5,1199,1160630258
3571,3571,197,20893,9020,3.5,9020,1191852724
11908,11917,983,49271,13905,4.0,13905,1260321490
15937,15946,1487,56259,22167,3.5,22167,1312508716
22044,22053,2035,35036,1199,5.0,1199,1287451731
7214,7223,7344,23474,1199,4.0,1199,1153282810
30949,30976,7741,25466,14,4.0,14,1126615629
28672,28699,4576,175,60,4.0,60,1236892367
33397,33424,1330,959,365,3.5,365,1280755438
19814,19823,564,65568,1454,5.0,1454,1295878422
8322,8331,3007,17538,1199,3.5,1199,1250804944
31389,31416,6984,4014,1315,4.0,1315,1173396321
24737,24746,584,34146,1199,4.0,1199,1303273415
34349,34376,629,56115,14879,4.0,14879,1281151919
31883,31910,1805,4073,1199,3.5,1199,1299986827
260,260,5854,11757,1199,4.0,1199,1223868160
7148,7157,2720,16074,1199,4.5,1199,1295059490
6510,6519,942,49865,1,3.5,1,1307140832
1892,1892,7781,11757,1199,4.0,1199,1107139317
12379,12388,1512,11757,1199,4.0,1199,1232396586
32978,33005,550,47658,1199,4.5,1199,1245587548
28720,28747,2859,34146,1199,4.0,1199,1254841595
15376,15385,678,33662,14879,3.5,14879,1320688146
7003,7012,2137,8555,1315,4.0,1315,1300605603
32680,32707,7638,5441,1199,4.5,1199,1135610068
28570,28597,6741,28350,3268,5.0,3268,1185664512
14596,14605,7530,11757,1199,4.0,1199,1130369273
8754,8763,439,58027,365,4.0,365,1311105528
10782,10791,820,5441,1199,4.0,1199,1296830205
36008,36035,884,55900,1199,4.5,1199,1279400646
14414,14423,3689,21436,14,3.5,14,1216672857
14182,14191,3256,8102,1917,2.5,1917,1185157113
9093,9102,1838,727,263,4.0,263,1256697699
43653,43680,5089,727,263,5.0,263,1242614055
1771,1771,6211,7324,395,4.0,395,1180913336
4658,4658,3831,1324,263,4.0,263,1223947155
18404,18413,365,7675,3268,4.0,3268,1206665943
38377,38404,4341,20470,394,4.0,394,1158760563
14300,14309,1100,16638,3268,2.5,3268,1293509805
21929,21938,4842,966,365,2.0,365,1249353448
41524,41551,21,36862,14879,5.0,14879,1193359842
147,147,6780,24059,3268,2.5,3268,1183903409
17405,17414,5719,20021,3282,5.0,3282,1227969357
34091,34118,7067,514,14,4.5,14,1098020311
27858,27885,3059,55900,1199,4.5,1199,1268365941
33147,33174,4573,51601,18816,3.5,18816,1249278706
1614,1614,3816,11757,1199,4.0,1199,1272849107
35471,35498,1599,19960,1199,3.5,1199,1301539630
15275,15284,5346,7463,1199,3.0,1199,1201420023
17496,17505,2052,1123,395,4.0,395,1290894193
13765,13774,7203,1018,263,4.0,263,1161344335
23872,23881,3016,9906,394,5.0,394,1237636866
16315,16324,5679,17010,577,3.5,577,1101267649
24741,24750,584,60511,1199,4.0,1199,1312431988
697,697,520,19960,1199,4.5,1199,1306631781
23919,23928,295,5441,1199,5.0,1199,1279075373
16774,16783,7628,18327,5321,3.5,5321,1088281618
3507,3507,4453,3939,1417,5.0,1417,1244938466
20063,20072,5647,11757,1199,4.5,1199,1197617336
16843,16852,5391,1504,568,4.5,568,1207192856
39146,39173,8214,3003,395,4.0,395,1056381938
8279,8288,7266,13350,3268,4.0,3268,1157733416
25234,25243,7744,1504,568,4.5,568,1126660467
16290,16299,598,28350,3268,4.5,3268,1203995493
4292,4292,2584,16073,1199,3.5,1199,1186205419
19426,19435,5049,7348,1199,5.0,1199,1239424116
27840,27867,1524,28952,13397,3.5,13397,1298354916
1592,1592,299,515,14,4.5,14,1324090531
38121,38148,2491,35036,1199,4.5,1199,1298336490
6095,6104,4738,16074,1199,4.5,1199,1241133947
7173,7182,1279,2780,850,4.5,850,1315175845
22947,22956,7966,966,365,3.0,365,1102092678
20652,20661,1466,2106,394,4.5,394,1312927181
23785,23794,679,60511,1199,4.0,1199,1313626326
11043,11052,5287,23474,1199,4.5,1199,1238344558
37415,37442,5586,28350,3268,4.0,3268,1229194688
39575,39602,2278,15578,6513,3.0,6513,1207908469
19764,19773,7058,3824,1417,3.5,1417,1169673004
33673,33700,5000,16074,1199,4.5,1199,1185751297
31599,31626,1300,43312,394,4.0,394,1314907546
36526,36553,6808,32368,1463,3.0,1463,1181673802
20938,20947,366,960,365,4.5,365,1323439979
28484,28511,3814,5411,394,3.5,394,1250445126
19618,19627,2480,61799,16859,4.0,16859,1298522100
34772,34799,7602,429,1,4.5,1,1138050187
6112,6121,296,55900,1199,3.0,1199,1284256813
19628,19637,6485,798,289,2.0,289,1199075823
3012,3012,104,21822,1199,4.5,1199,1325830378
42964,42991,3093,46670,16386,3.5,16386,1269400844
2817,2817,5353,727,263,4.5,263,1236743465
36887,36914,2041,21822,1199,4.0,1199,1299576056
40214,40241,111,16638,3268,4.0,3268,1291932961
2908,2908,1650,17538,1199,3.5,1199,1310341415
9280,9289,7580,3939,1417,3.5,1417,1139766019
17546,17555,2011,68430,1199,4.5,1199,1304728181
34869,34896,2213,19141,885,4.0,885,1139501569
37704,37731,6178,21753,1199,4.0,1199,1209913707
2435,2435,7920,2106,394,4.0,394,1094518463
6445,6454,2928,35036,1199,4.5,1199,1228358135
692,692,2248,19960,1199,4.5,1199,1240606414
42695,42722,1531,1154,394,3.5,394,1074173856
28460,28487,1377,16074,1199,4.0,1199,1282435191
34195,34222,4501,33662,14879,4.5,14879,1258424882
15373,15382,678,25852,1199,4.0,1199,1314465011
33895,33922,1992,57757,1199,3.5,1199,1274491154
18204,18213,4636,16115,1199,4.5,1199,1253493973
7929,7938,7106,429,1,4.0,1,1140742862
33092,33119,4573,13112,936,4.0,936,1189190570
23311,23320,2027,48519,21516,3.0,21516,1283738202
1973,1973,1201,960,365,4.0,365,1237075560
27183,27210,2781,1123,395,3.0,395,1082421242
1082,1082,2910,48911,1199,3.5,1199,1240352329
3244,3244,326,47658,1199,4.0,1199,1246600719
16919,16928,989,52211,14879,3.0,14879,1316876225
34551,34578,2847,7463,1199,3.5,1199,1292871864
31432,31459,6681,36670,394,4.0,394,1182851774
6169,6178,4322,1504,568,4.0,568,1246976413
33701,33728,1175,727,263,3.5,263,1273115780
33803,33830,1855,3939,1417,4.5,1417,1283819029
32753,32780,14,9200,4103,3.5,4103,1048904828
6584,6593,1660,29145,263,4.5,263,1295471526
38513,38540,168,70795,1199,4.5,1199,1309996520
26540,26567,2988,11757,1199,4.5,1199,1105754120
38279,38306,651,727,263,3.5,263,1260222682
42714,42741,1531,7324,395,3.5,395,1201989810
6720,6729,136,51483,9020,4.0,9020,1291991433
33690,33717,5000,33624,14879,4.0,14879,1233579593
40473,40500,403,54060,17293,4.0,17293,1267639420
30757,30784,5153,33644,14879,4.0,14879,1202235893
30256,30283,315,34146,1199,4.0,1199,1302216401
32016,32043,3617,29727,765,3.0,765,1144962791
6080,6089,7854,5441,1199,5.0,1199,1106028579
37576,37603,1041,34146,1199,3.5,1199,1235676096
12923,12932,303,33644,14879,4.5,14879,1323823439
5931,5940,277,36862,14879,2.5,14879,1185581316
30040,30067,695,429,1,4.0,1,1061934838
1599,1599,4583,7348,1199,4.0,1199,1252981279
44227,44254,486,1324,263,4.0,263,1084938550
9840,9849,3008,17538,1199,3.5,1199,1290813977
31299,31326,7620,11493,5313,3.5,5313,1137205906
28126,28153,1186,48466,3282,3.5,3282,1307412760
9086,9095,1838,24905,1199,3.5,1199,1307418382
1139,1139,202,17538,1199,4.0,1199,1313720445
39948,39975,2224,33227,365,3.5,365,1245858838
28331,28358,6257,11757,1199,4.5,1199,1199423987
24008,24017,743,11757,1199,4.5,1199,1293923759
13762,13771,3134,54908,12224,1.0,12224,1288565299
5179,5179,4720,11757,1199,4.5,1199,1252476368
5008,5008,8021,960,365,4.0,365,1091319819
39309,39336,92,28727,11203,4.0,11203,1220993069
30853,30880,874,29687,395,3.5,395,1310881261
16223,16232,1508,7694,3282,4.0,3282,1312302086
31623,31650,6195,9906,394,4.0,394,1210517227
41606,41633,7060,22907,453,4.5,453,1169398973
1846,1846,3147,29142,850,4.0,850,1142807865
42984,43011,1435,25414,1075,3.5,1075,1313344297
43870,43897,2544,5441,1199,3.5,1199,1297633857
7618,7627,3099,16074,1199,4.5,1199,1259964563
1664,1664,668,34362,394,2.0,394,1263716740
190,190,6324,727,263,3.5,263,1146781436
31689,31716,604,43114,13905,3.0,13905,1252288450
34711,34738,8073,429,1,5.0,1,1053799854
19917,19926,2188,20478,1199,4.5,1199,1287171086
41911,41938,1228,34146,1199,4.0,1199,1265686219
28354,28381,645,19960,1199,4.5,1199,1319415893
24618,24627,3159,34146,1199,3.0,1199,1287887902
34992,35019,5984,33644,14879,5.0,14879,1215975233
8619,8628,449,65682,3268,3.5,3268,1313289362
18632,18641,6487,1018,263,2.5,263,1198116004
4611,4611,3003,3365,395,3.5,395,1154729346
19929,19938,11,13583,2055,4.0,2055,1145897858
40797,40824,2006,21822,1199,4.5,1199,1304019990
23194,23203,2675,43893,7402,3.5,7402,1245803040
13728,13737,587,3810,1413,3.5,1413,1217913005
26253,26280,3916,28350,3268,3.5,3268,1261346852
37243,37270,33,28096,2647,2.5,2647,1138653718
40416,40443,6517,20478,1199,4.0,1199,1197674596
25763,25790,5365,7463,1199,3.0,1199,1192078693
44337,44364,3042,34590,365,4.5,365,1290301098
23344,23353,4214,7675,3268,2.5,3268,1265072778
20240,20249,397,16638,3268,2.5,3268,1313199062
12585,12594,4559,34152,5500,4.0,5500,1165444299
20229,20238,397,33624,14879,4.0,14879,1318277294
29068,29095,1719,43312,394,4.0,394,1309491289
12883,12892,1152,73340,24477,3.0,24477,1316672419
22619,22628,2272,16638,3268,2.5,3268,1227153587
22247,22256,2282,57110,14879,3.5,14879,1272684898
20436,20445,1475,54411,21590,3.5,21590,1259451373
24315,24324,109,3824,1417,3.5,1417,1244075868
10364,10373,2463,11757,1199,5.0,1199,1293400099
34324,34351,1624,24905,1199,4.0,1199,1310779482
4466,4466,6546,23474,1199,5.0,1199,1155003703
37167,37194,1241,16074,1199,4.0,1199,1284272372
33511,33538,950,429,1,4.0,1,1145577099
35537,35564,3602,54827,1199,3.5,1199,1264477632
43048,43075,4489,1414,163,2.5,163,1223753384
7675,7684,2619,11757,1199,4.5,1199,1296691059
17024,17033,3429,16638,3268,3.0,3268,1205292683
41857,41884,8030,727,263,3.0,263,1090183023
3602,3602,197,45922,395,4.0,395,1226760996
26182,26209,5097,5441,1199,4.0,1199,1156003548
6774,6783,136,45923,395,3.0,395,1281362294
20094,20103,4378,17538,1199,4.0,1199,1181416937
5267,5267,1165,48911,1199,3.0,1199,1311277488
11728,11737,3195,27597,765,2.0,765,1250948581
41945,41972,1281,54731,263,4.5,263,1315101314
40732,40759,5508,35036,1199,2.5,1199,1228168145
8943,8952,3270,727,263,3.0,263,1283970292
16046,16055,3389,5411,394,5.0,394,1098738587
8768,8777,439,45991,365,3.5,365,1213492573
2872,2872,7731,18294,3403,3.0,3403,1123394954
18615,18624,4823,5972,395,3.0,395,1229527514
2428,2428,1619,55900,1199,5.0,1199,1305352181
36181,36208,7576,8555,1315,3.5,1315,1139807191
10406,10415,188,63220,23020,4.0,23020,1310957745
10863,10872,4702,16074,1199,4.5,1199,1224892467
41894,41921,262,7348,1199,4.0,1199,1320791107
15272,15281,5346,34362,394,4.5,394,1207497676
36055,36082,3201,60511,1199,3.5,1199,1285384248
27016,27043,1423,21822,1199,4.5,1199,1313459462
25618,25645,100,64541,23739,4.0,23739,1292698225
32230,32257,1813,21822,1199,4.0,1199,1302918030
20414,20423,4995,13816,14,4.5,14,1212621711
29213,29240,1347,3606,1315,4.0,1315,1253808788
33282,33309,3619,34146,1199,4.0,1199,1273089220
9446,9455,1275,7348,1199,4.5,1199,1307664978
2616,2616,7037,429,1,4.5,1,1170466107
38728,38755,254,54134,14879,4.0,14879,1324491413
22858,22867,2338,727,263,3.0,263,1233896510
31459,31486,6681,34362,394,4.5,394,1166480071
42303,42330,2032,36670,394,3.5,394,1241759998
30965,30992,7553,26007,3282,3.5,3282,1127585000
477,477,198,76685,23246,4.0,23246,1324875170
33274,33301,1254,25414,1075,4.0,1075,1315501843
27585,27612,3249,35643,12224,3.5,12224,1218415090
4027,4027,1039,5441,1199,4.0,1199,1317937747
32860,32887,4813,25852,1199,4.0,1199,1199163450
33093,33120,4573,10785,1075,4.0,1075,1103504824
44060,44087,467,7348,1199,5.0,1199,1244857390
10899,10908,235,34590,365,4.0,365,1276911552
18898,18907,6436,3606,1315,4.0,1315,1187582050
43867,43894,1999,47695,14879,3.5,14879,1300508459
27996,28023,3046,1018,263,4.0,263,1279346205
22338,22347,4128,11757,1199,3.5,1199,1221166999
43985,44012,3962,7463,1199,3.5,1199,1140502879
3479,3479,4453,5441,1199,3.5,1199,1168659869
14094,14103,3470,17566,5246,4.0,5246,1084857275
32423,32450,3571,48521,21516,3.0,21516,1271540047
43670,43697,939,25852,1199,4.0,1199,1310526387
18939,18948,5200,1504,568,5.0,568,1239868761
3683,3683,5966,10784,1075,4.0,1075,1219003036
16789,16798,7628,27589,2430,2.0,2430,1135950249
39215,39242,2330,3824,1417,4.0,1417,1276543340
30053,30080,695,1598,60,3.5,60,1299241235
4523,4523,3411,41778,10541,4.0,10541,1241589635
15615,15624,3926,3939,1417,3.5,1417,1235111639
43700,43727,6401,1324,263,3.0,263,1080345802
9815,9824,3745,29204,395,1.0,395,1238273638
43309,43336,1707,436,163,3.5,163,1258004545
9161,9170,2197,34146,1199,4.0,1199,1297213744
31577,31604,1523,34146,1199,4.0,1199,1312077596
29717,29744,13,38866,765,3.0,765,1236719425
28664,28691,7015,16115,1199,4.0,1199,1171424630
20426,20435,4995,25852,1199,4.5,1199,1201996447
15645,15654,4153,7348,1199,4.5,1199,1260305918
18347,18356,3515,17538,1199,2.5,1199,1280803409
23045,23054,2433,1525,568,3.5,568,1299192122
41385,41412,3489,37518,14879,4.0,14879,1281320843
32997,33024,550,25852,1199,4.5,1199,1230741150
43863,43890,1999,53679,20658,3.0,20658,1300242070
31386,31413,8113,1152,394,3.5,394,1075002232
26280,26307,624,54731,263,4.0,263,1301931710
452,452,1050,25852,1199,4.0,1199,1311040454
28423,28450,5150,11757,1199,2.5,1199,1240974053
40602,40629,3720,963,365,2.0,365,1262549114
34268,34295,5989,21704,263,4.0,263,1206220273
24336,24345,5009,49959,13228,4.0,13228,1243061570
34437,34464,7668,16115,1199,4.0,1199,1133040156
38873,38900,3260,8422,3282,3.5,3282,1285942172
24056,24065,1649,68390,24445,4.0,24445,1307657943
18969,18978,1443,1018,263,4.0,263,1298255694
38971,38998,4476,22907,453,4.0,453,1191196661
20324,20333,3002,34146,1199,4.0,1199,1249078423
11814,11823,2249,33644,14879,4.5,14879,1301362942
35552,35579,2015,429,1,3.5,1,1245727738
43121,43148,1328,11757,1199,4.0,1199,1264100143
34802,34829,6498,429,1,4.5,1,1197146162
2679,2679,990,34146,1199,4.0,1199,1248928744
26154,26181,817,176,60,4.0,60,1313457267
9283,9292,81,43893,7402,2.5,7402,1324353763
17869,17878,2994,48521,21516,3.0,21516,1267387378
29363,29390,4650,2719,860,2.0,860,1167759520
44083,44110,467,65682,3268,4.0,3268,1296171144
40951,40978,2016,29687,395,4.0,395,1215013082
1619,1619,7967,1825,394,4.0,394,1099615833
28942,28969,1778,20539,394,3.0,394,1200140706
5363,5363,3775,35036,1199,4.5,1199,1273798693
42068,42095,3818,7463,1199,4.0,1199,1230737722
38351,38378,32,7675,3268,4.0,3268,1145284741
22563,22572,25,36670,394,4.5,394,1211116394
7754,7763,1841,5411,394,4.0,394,1278041945
11210,11219,1008,37518,14879,4.0,14879,1272658820
32441,32468,3394,37403,1199,4.0,1199,1261518507
15714,15723,4397,47712,395,4.0,395,1249997357
14477,14486,1923,24905,1199,4.0,1199,1299559179
18680,18689,459,75087,394,3.5,394,1322591804
35094,35121,271,33644,14879,5.0,14879,1324342834
35240,35267,118,71802,24445,3.5,24445,1313520175
1289,1289,8040,510,14,4.5,14,1076790356
27148,27175,3970,20470,394,4.0,394,1263195978
9,9,5497,429,1,4.5,1,1233466983
14447,14456,6849,8422,3282,3.5,3282,1141965582
31305,31332,7620,23474,1199,3.5,1199,1118454628
33576,33603,7,7463,1199,4.0,1199,1253138698
7392,7401,3339,35036,1199,4.5,1199,1284425577
1830,1830,1794,11757,1199,4.0,1199,1172073727
27069,27096,3570,8999,3351,3.0,3351,1253383028
19651,19660,3931,19960,1199,4.5,1199,1270171031
23940,23949,1467,7463,1199,4.0,1199,1310348083
34952,34979,6971,5411,394,4.5,394,1174052206
44054,44081,467,513,14,4.0,14,1182910349
17124,17133,1735,48911,1199,4.0,1199,1280620567
30681,30708,3100,36269,10541,2.5,10541,1243671428
24234,24243,1632,20478,1199,4.5,1199,1198189402
9824,9833,5585,436,163,3.0,163,1177789119
5940,5949,277,39360,395,4.5,395,1193598183
22494,22503,1101,16074,1199,4.0,1199,1281913596
18481,18490,2632,7463,1199,3.5,1199,1188522962
12752,12761,2669,19960,1199,4.5,1199,1216056656
4379,4379,2326,21822,1199,4.0,1199,1265248129
40649,40676,3543,59315,1,3.0,1,1280092109
33316,33343,500,35881,15636,4.0,15636,1298086328
6521,6530,2377,429,1,4.0,1,1189563534
3281,3281,1371,17538,1199,3.5,1199,1310442514
2897,2897,1650,33644,14879,4.5,14879,1294420681
12701,12710,6060,20575,9020,2.0,9020,1215445873
33123,33150,4573,16074,1199,4.0,1199,1113609526
41619,41646,1217,49391,395,4.0,395,1270164673
17672,17681,3205,7675,3268,3.5,3268,1104930372
25993,26020,487,31625,1199,4.0,1199,1152492369
17432,17441,1445,11757,1199,3.5,1199,1254447594
41447,41474,1537,59966,1199,4.5,1199,1285100552
19007,19016,6115,429,1,4.0,1,1142813200
20246,20255,397,7675,3268,3.5,3268,1323115930
26073,26100,5003,10784,1075,4.0,1075,1245014833
24275,24284,195,1018,263,4.5,263,1238207765
25755,25782,1317,11757,1199,4.5,1199,1305700272
28333,28360,6257,1123,395,3.5,395,1194211941
43578,43605,7548,20893,9020,4.0,9020,1138285383
24922,24931,2718,16074,1199,4.5,1199,1294924514
27391,27418,1994,1324,263,4.5,263,1148241688
6331,6340,7843,5487,2098,4.5,2098,1114233556
5024,5024,5558,9906,394,4.0,394,1145917711
34959,34986,1191,21822,1199,4.0,1199,1312506858
42409,42436,2138,47245,2446,5.0,2446,1240191102
12370,12379,1512,21822,1199,4.0,1199,1301642591
19649,19658,5512,34146,1199,4.0,1199,1233270040
36588,36615,7391,5441,1199,4.0,1199,1140060644
39102,39129,460,36670,394,4.0,394,1307323452
7942,7951,6629,1589,395,5.0,395,1171577786
25861,25888,588,56115,14879,2.0,14879,1320547574
24053,24062,1649,58053,395,3.0,395,1307382057
36479,36506,216,43312,394,3.5,394,1247955170
11341,11350,5135,34362,394,4.0,394,1184895607
35224,35251,118,74360,24445,4.0,24445,1323966736
2289,2289,2409,7348,1199,3.5,1199,1298509444
9950,9959,4292,19960,1199,3.5,1199,1263502008
1014,1014,1000,51483,9020,5.0,9020,1282706628
23424,23433,5611,1622,394,4.0,394,1169263223
35744,35771,1878,4073,1199,3.5,1199,1306800064
41685,41712,8309,3274,1075,4.5,1075,1017782385
27874,27901,3059,19960,1199,5.0,1199,1245029681
12259,12268,521,21822,1199,4.0,1199,1139799692
13465,13474,5572,35036,1199,4.0,1199,1228961303
2281,2281,2409,54134,14879,3.0,14879,1298629007
